method,method_label,start_index,iteration,objective,best_so_far_objective,objective_over_initial,best_over_initial,components_checked_this_update,verification_reference_calls_this_update,cumulative_verification_reference_calls,cumulative_assessment_reference_calls,cumulative_total_reference_calls_if_assessment_counted,fd_analytic_relative_l2,fd_analytic_sign_mismatches
all_autodiff,All autodiff,73,7,0.1211029059,0.0764638493,0.2026476893,0.1279508717,0,0,0,8,8,,0
all_autodiff,All autodiff,73,8,0.1077842599,0.0764638493,0.1803609175,0.1279508717,0,0,0,9,9,,0
all_autodiff,All autodiff,73,9,0.1157006154,0.0764638493,0.1936077603,0.1279508717,0,0,0,10,10,,0
all_autodiff,All autodiff,73,10,0.1071099382,0.0764638493,0.1792325405,0.1279508717,0,0,0,11,11,,0
all_autodiff,All autodiff,73,11,0.1070378206,0.0764638493,0.1791118624,0.1279508717,0,0,0,12,12,,0
all_autodiff,All autodiff,73,12,0.09964009721,0.0764638493,0.1667328733,0.1279508717,0,0,0,13,13,,0
all_autodiff,All autodiff,73,13,0.09517223702,0.0764638493,0.1592565742,0.1279508717,0,0,0,14,14,,0
all_autodiff,All autodiff,73,14,0.08759999241,0.0764638493,0.1465855499,0.1279508717,0,0,0,15,15,,0
all_autodiff,All autodiff,73,15,0.08105281349,0.0764638493,0.1356298203,0.1279508717,0,0,0,16,16,,0
all_autodiff,All autodiff,73,16,0.07342680426,0.07342680426,0.1228688289,0.1228688289,0,0,0,17,17,,0
all_autodiff,All autodiff,73,17,0.06643824704,0.06643824704,0.1111745185,0.1111745185,0,0,0,18,18,,0
all_autodiff,All autodiff,73,18,0.05945593898,0.05945593898,0.09949066509,0.09949066509,0,0,0,19,19,,0
all_autodiff,All autodiff,73,19,0.05319205724,0.05319205724,0.08900899125,0.08900899125,0,0,0,20,20,,0
all_autodiff,All autodiff,73,20,0.04749148017,0.04749148017,0.07946992394,0.07946992394,0,0,0,21,21,,0
complete_fd,Complete central FD,73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
complete_fd,Complete central FD,73,1,0.2067801066,0.2067801066,0.3460157335,0.3460157335,11,22,22,2,24,0.0001133181611,0
complete_fd,Complete central FD,73,2,0.1096414291,0.1096414291,0.1834686137,0.1834686137,11,22,44,3,47,0.0008837726299,0
complete_fd,Complete central FD,73,3,0.2067546031,0.1096414291,0.3459730572,0.1834686137,11,22,66,4,70,0.001294566874,0
complete_fd,Complete central FD,73,4,0.1096209991,0.1096209991,0.1834344272,0.1834344272,11,22,88,5,93,0.0008837762916,0
complete_fd,Complete central FD,73,5,0.2067288912,0.1096209991,0.3459300322,0.1834344272,11,22,110,6,116,0.001294531962,0
complete_fd,Complete central FD,73,6,0.1096004065,0.1096004065,0.1833999685,0.1833999685,11,22,132,7,139,0.0008837798501,0
complete_fd,Complete central FD,73,7,0.206702969,0.1096004065,0.3458866551,0.1833999685,11,22,154,8,162,0.001294496513,0
complete_fd,Complete central FD,73,8,0.1095796495,0.1095796495,0.1833652348,0.1833652348,11,22,176,9,185,0.0008837833045,0
complete_fd,Complete central FD,73,9,0.2066768342,0.1095796495,0.3458429225,0.1833652348,11,22,198,10,208,0.001294460521,0
complete_fd,Complete central FD,73,10,0.1095587267,0.1095587267,0.1833302236,0.1833302236,11,22,220,11,231,0.0008837866539,0
complete_fd,Complete central FD,73,11,0.206650485,0.1095587267,0.345798831,0.1833302236,11,22,242,12,254,0.00129442398,0
complete_fd,Complete central FD,73,12,0.1095376365,0.1095376365,0.1832949323,0.1832949323,11,22,264,13,277,0.000883789897,0
complete_fd,Complete central FD,73,13,0.2066239191,0.1095376365,0.345754377,0.1832949323,11,22,286,14,300,0.001294386884,0
complete_fd,Complete central FD,73,14,0.1095163773,0.1095163773,0.1832593581,0.1832593581,11,22,308,15,323,0.000883793033,0
complete_fd,Complete central FD,73,15,0.2065971346,0.1095163773,0.345709557,0.1832593581,11,22,330,16,346,0.001294349229,0
complete_fd,Complete central FD,73,16,0.1094949474,0.1094949474,0.1832234984,0.1832234984,11,22,352,17,369,0.0008837960607,0
complete_fd,Complete central FD,73,17,0.2065701291,0.1094949474,0.3456643674,0.1832234984,11,22,374,18,392,0.001294311008,0
complete_fd,Complete central FD,73,18,0.1094733452,0.1094733452,0.1831873504,0.1831873504,11,22,396,19,415,0.0008837989792,0
complete_fd,Complete central FD,73,19,0.2065429007,0.1094733452,0.3456188046,0.1831873504,11,22,418,20,438,0.001294272215,0
complete_fd,Complete central FD,73,20,0.1094515692,0.1094515692,0.1831509114,0.1831509114,11,22,440,21,461,0.0008838017873,0
matched_random,Random order (B = 6),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
matched_random,Random order (B = 6),73,1,0.294591191,0.294591191,0.4929545143,0.4929545143,6,12,12,2,14,2.040652081e-05,0
matched_random,Random order (B = 6),73,2,0.05722832466,0.05722832466,0.09576308407,0.09576308407,6,12,24,3,27,0.0005826613607,0
matched_random,Random order (B = 6),73,3,0.2683858896,0.05722832466,0.4491038425,0.09576308407,6,12,36,4,40,0.001625544662,0
matched_random,Random order (B = 6),73,4,0.0559373574,0.0559373574,0.09360284248,0.09360284248,6,12,48,5,53,0.0006251405974,0
matched_random,Random order (B = 6),73,5,0.06382501273,0.0559373574,0.1068016598,0.09360284248,6,12,60,6,66,0.001593620877,0
matched_random,Random order (B = 6),73,6,0.2577461162,0.0559373574,0.4312997653,0.09360284248,6,12,72,7,79,0.001554278492,0
matched_random,Random order (B = 6),73,7,0.09823072222,0.0559373574,0.164374494,0.09360284248,6,12,84,8,92,0.0006623310739,0
matched_random,Random order (B = 6),73,8,0.04651122842,0.04651122842,0.07782961852,0.07782961852,6,12,96,9,105,0.001238315285,0
matched_random,Random order (B = 6),73,9,0.3253185261,0.04651122842,0.5443721364,0.07782961852,6,12,108,10,118,0.001662157577,0
matched_random,Random order (B = 6),73,10,0.1109280351,0.04651122842,0.1856215574,0.07782961852,6,12,120,11,131,0.0004662758604,0
matched_random,Random order (B = 6),73,11,0.04815375148,0.04651122842,0.08057813642,0.07782961852,6,12,132,12,144,0.001191747915,0
matched_random,Random order (B = 6),73,12,0.3120666042,0.04651122842,0.5221970175,0.07782961852,6,12,144,13,157,0.001289380227,0
matched_random,Random order (B = 6),73,13,0.05223889445,0.04651122842,0.08741401518,0.07782961852,6,12,156,14,170,0.0005458287353,0
matched_random,Random order (B = 6),73,14,0.1539699478,0.04651122842,0.2576457924,0.07782961852,6,12,168,15,183,0.0002453772648,0
matched_random,Random order (B = 6),73,15,0.05241134348,0.04651122842,0.08770258297,0.07782961852,6,12,180,16,196,0.001049844063,0
matched_random,Random order (B = 6),73,16,0.2716514658,0.04651122842,0.4545682982,0.07782961852,6,12,192,17,209,0.001583277362,0
matched_random,Random order (B = 6),73,17,0.0655199318,0.04651122842,0.1096378546,0.07782961852,6,12,204,18,222,0.0006098003277,0
matched_random,Random order (B = 6),73,18,0.1169819271,0.04651122842,0.1957518446,0.07782961852,6,12,216,19,235,0.001364439369,0
matched_random,Random order (B = 6),73,19,0.1628394014,0.04651122842,0.272487503,0.07782961852,6,12,228,20,248,0.001158904794,0
matched_random,Random order (B = 6),73,20,0.1264863706,0.04651122842,0.2116561163,0.07782961852,6,12,240,21,261,0.001115348311,0
matched_sign_order,Sign order (B = 6),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
matched_sign_order,Sign order (B = 6),73,1,0.2892892751,0.2892892751,0.4840825472,0.4840825472,6,12,12,2,14,1.95639039e-05,0
matched_sign_order,Sign order (B = 6),73,2,0.07520544467,0.07520544467,0.1258451189,0.1258451189,6,12,24,3,27,0.0005878024297,0
matched_sign_order,Sign order (B = 6),73,3,0.2399393242,0.07520544467,0.4015027491,0.1258451189,6,12,36,4,40,0.001528483088,0
matched_sign_order,Sign order (B = 6),73,4,0.07411826962,0.07411826962,0.1240258932,0.1240258932,6,12,48,5,53,0.0007676453325,0
matched_sign_order,Sign order (B = 6),73,5,0.09186388309,0.07411826962,0.1537205363,0.1240258932,6,12,60,6,66,0.001402679905,0
matched_sign_order,Sign order (B = 6),73,6,0.2213734697,0.07411826962,0.3704355547,0.1240258932,6,12,72,7,79,0.0014366028,0
matched_sign_order,Sign order (B = 6),73,7,0.05398726872,0.05398726872,0.09033965932,0.09033965932,6,12,84,8,92,0.0008076757771,0
matched_sign_order,Sign order (B = 6),73,8,0.1609073666,0.05398726872,0.2692545303,0.09033965932,6,12,96,9,105,0.001494010466,0
matched_sign_order,Sign order (B = 6),73,9,0.123059421,0.05398726872,0.2059216262,0.09033965932,6,12,108,10,118,0.001100935738,0
matched_sign_order,Sign order (B = 6),73,10,0.1698807338,0.05398726872,0.2842701248,0.09033965932,6,12,120,11,131,0.00130706932,0
matched_sign_order,Sign order (B = 6),73,11,0.1211324196,0.05398726872,0.2026970762,0.09033965932,6,12,132,12,144,0.001033929959,0
matched_sign_order,Sign order (B = 6),73,12,0.05688933069,0.05398726872,0.09519582811,0.09033965932,6,12,144,13,157,0.00123722002,0
matched_sign_order,Sign order (B = 6),73,13,0.2931277303,0.05398726872,0.4905056307,0.09033965932,6,12,156,14,170,0.001652112478,0
matched_sign_order,Sign order (B = 6),73,14,0.08708309678,0.05398726872,0.1457206019,0.09033965932,6,12,168,15,183,8.388607048e-05,0
matched_sign_order,Sign order (B = 6),73,15,0.2215092059,0.05398726872,0.370662689,0.09033965932,6,12,180,16,196,0.001431167682,0
matched_sign_order,Sign order (B = 6),73,16,0.08475380731,0.05398726872,0.1418228827,0.09033965932,6,12,192,17,209,0.0008115663241,0
matched_sign_order,Sign order (B = 6),73,17,0.2275440633,0.05398726872,0.3807611247,0.09033965932,6,12,204,18,222,0.001448539011,0
matched_sign_order,Sign order (B = 6),73,18,0.08244596107,0.05398726872,0.1379610455,0.09033965932,6,12,216,19,235,0.0007890536602,0
matched_sign_order,Sign order (B = 6),73,19,0.2338226622,0.05398726872,0.3912674255,0.09033965932,6,12,228,20,248,0.001465667191,0
matched_sign_order,Sign order (B = 6),73,20,0.08835305553,0.05398726872,0.1478456889,0.09033965932,6,12,240,21,261,0.0007999262767,0
matched_snr_order,SNR order (B = 6),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
matched_snr_order,SNR order (B = 6),73,1,0.2771430805,0.2771430805,0.4637576981,0.4637576981,6,12,12,2,14,2.414939579e-05,0
matched_snr_order,SNR order (B = 6),73,2,0.07018503581,0.07018503581,0.1174442118,0.1174442118,6,12,24,3,27,0.0006295761701,0
matched_snr_order,SNR order (B = 6),73,3,0.09779883437,0.07018503581,0.163651794,0.1174442118,6,12,36,4,40,0.001411704309,0
matched_snr_order,SNR order (B = 6),73,4,0.2109845872,0.07018503581,0.3530513059,0.1174442118,6,12,48,5,53,0.001403699685,0
matched_snr_order,SNR order (B = 6),73,5,0.05074597955,0.05074597955,0.08491584429,0.08491584429,6,12,60,6,66,0.0008396329236,0
matched_snr_order,SNR order (B = 6),73,6,0.3087959838,0.05074597955,0.5167241209,0.08491584429,6,12,72,7,79,0.001589370092,0
matched_snr_order,SNR order (B = 6),73,7,0.1135086023,0.05074597955,0.1899397525,0.08491584429,6,12,84,8,92,0.0004658330051,0
matched_snr_order,SNR order (B = 6),73,8,0.187991219,0.05074597955,0.3145753264,0.08491584429,6,12,96,9,105,0.001359185246,0
matched_snr_order,SNR order (B = 6),73,9,0.04854539588,0.04854539588,0.08123349503,0.08123349503,6,12,108,10,118,0.000941794606,0
matched_snr_order,SNR order (B = 6),73,10,0.3290567324,0.04854539588,0.5506274683,0.08123349503,6,12,120,11,131,0.001594585842,0
matched_snr_order,SNR order (B = 6),73,11,0.1297008013,0.04854539588,0.2170349876,0.08123349503,6,12,132,12,144,0.0004087069953,0
matched_snr_order,SNR order (B = 6),73,12,0.1709203628,0.04854539588,0.2860097891,0.08123349503,6,12,144,13,157,0.001285421412,0
matched_snr_order,SNR order (B = 6),73,13,0.04807195303,0.04807195303,0.08044125887,0.08044125887,6,12,156,14,170,0.0001502246494,0
matched_snr_order,SNR order (B = 6),73,14,0.305074933,0.04807195303,0.5104974962,0.08044125887,6,12,168,15,183,0.00159991745,0
matched_snr_order,SNR order (B = 6),73,15,0.05216607507,0.04807195303,0.08729216278,0.08044125887,6,12,180,16,196,0.0005340384274,0
matched_snr_order,SNR order (B = 6),73,16,0.3210311914,0.04807195303,0.5371979199,0.08044125887,6,12,192,17,209,0.001639781247,0
matched_snr_order,SNR order (B = 6),73,17,0.1261694589,0.04807195303,0.2111258117,0.08044125887,6,12,204,18,222,0.000430477776,0
matched_snr_order,SNR order (B = 6),73,18,0.1754446568,0.04807195303,0.2935805219,0.08044125887,6,12,216,19,235,0.001304948662,0
matched_snr_order,SNR order (B = 6),73,19,0.04872822186,0.04807195303,0.08153942709,0.08044125887,6,12,228,20,248,0.0001484815727,0
matched_snr_order,SNR order (B = 6),73,20,0.2992124021,0.04807195303,0.5006874233,0.08044125887,6,12,240,21,261,0.001594682338,0
matched_magnitude_order,Magnitude order (B = 6),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
matched_magnitude_order,Magnitude order (B = 6),73,1,0.2892892751,0.2892892751,0.4840825472,0.4840825472,6,12,12,2,14,1.95639039e-05,0
matched_magnitude_order,Magnitude order (B = 6),73,2,0.07520544467,0.07520544467,0.1258451189,0.1258451189,6,12,24,3,27,0.0005878024297,0
matched_magnitude_order,Magnitude order (B = 6),73,3,0.09012544307,0.07520544467,0.1508115157,0.1258451189,6,12,36,4,40,0.001382100999,0
matched_magnitude_order,Magnitude order (B = 6),73,4,0.2146631908,0.07520544467,0.3592069017,0.1258451189,6,12,48,5,53,0.00136675402,0
matched_magnitude_order,Magnitude order (B = 6),73,5,0.05233421727,0.05233421727,0.08757352372,0.08757352372,6,12,60,6,66,0.0008693327535,0
matched_magnitude_order,Magnitude order (B = 6),73,6,0.3044391578,0.05233421727,0.509433621,0.08757352372,6,12,72,7,79,0.001584881385,0
matched_magnitude_order,Magnitude order (B = 6),73,7,0.1104107317,0.05233421727,0.1847559271,0.08757352372,6,12,84,8,92,0.0004790458427,0
matched_magnitude_order,Magnitude order (B = 6),73,8,0.1903112358,0.05233421727,0.3184575292,0.08757352372,6,12,96,9,105,0.001275262155,0
matched_magnitude_order,Magnitude order (B = 6),73,9,0.0503333014,0.0503333014,0.08422528881,0.08422528881,6,12,108,10,118,0.0001376871945,0
matched_magnitude_order,Magnitude order (B = 6),73,10,0.3190623482,0.0503333014,0.5339033539,0.08422528881,6,12,120,11,131,0.001600189375,0
matched_magnitude_order,Magnitude order (B = 6),73,11,0.1212188486,0.0503333014,0.2028417022,0.08422528881,6,12,132,12,144,0.0004367978668,0
matched_magnitude_order,Magnitude order (B = 6),73,12,0.1781020451,0.0503333014,0.2980272657,0.08422528881,6,12,144,13,157,0.001226023377,0
matched_magnitude_order,Magnitude order (B = 6),73,13,0.04969355703,0.04969355703,0.08315477182,0.08315477182,6,12,156,14,170,0.0001455825334,0
matched_magnitude_order,Magnitude order (B = 6),73,14,0.3284062294,0.04969355703,0.5495389485,0.08315477182,6,12,168,15,183,0.001593367644,0
matched_magnitude_order,Magnitude order (B = 6),73,15,0.1455191219,0.04969355703,0.243504593,0.08315477182,6,12,180,16,196,6.816341354e-05,0
matched_magnitude_order,Magnitude order (B = 6),73,16,0.1474549746,0.04969355703,0.2467439543,0.08315477182,6,12,192,17,209,0.001152411604,0
matched_magnitude_order,Magnitude order (B = 6),73,17,0.04986522242,0.04969355703,0.08344202831,0.08315477182,6,12,204,18,222,0.0001650861111,0
matched_magnitude_order,Magnitude order (B = 6),73,18,0.2721086499,0.04969355703,0.4553333279,0.08315477182,6,12,216,19,235,0.001651126374,0
matched_magnitude_order,Magnitude order (B = 6),73,19,0.07512269927,0.04969355703,0.1257066568,0.08315477182,6,12,228,20,248,9.354039067e-05,0
matched_magnitude_order,Magnitude order (B = 6),73,20,0.09438642779,0.04969355703,0.1579416394,0.08315477182,6,12,240,21,261,0.001432186547,0
calibrated_snr,Calibrated SNR (variable),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
calibrated_snr,Calibrated SNR (variable),73,1,0.3019010386,0.3019010386,0.5051864563,0.5051864563,7,14,14,2,16,0.0001052686921,0
calibrated_snr,Calibrated SNR (variable),73,2,0.0812547215,0.0812547215,0.1359676833,0.1359676833,7,14,28,3,31,0.0005194254179,0
calibrated_snr,Calibrated SNR (variable),73,3,0.2437434575,0.0812547215,0.4078683999,0.1359676833,9,18,46,4,50,0.001482821664,0
calibrated_snr,Calibrated SNR (variable),73,4,0.08422051563,0.0812547215,0.1409304984,0.1359676833,11,22,68,5,73,0.0007347998763,0
calibrated_snr,Calibrated SNR (variable),73,5,0.2389675774,0.0812547215,0.3998766754,0.1359676833,9,18,86,6,92,0.001469091754,0
calibrated_snr,Calibrated SNR (variable),73,6,0.0873159924,0.0812547215,0.1461103181,0.1359676833,11,22,108,7,115,0.0007528363912,0
calibrated_snr,Calibrated SNR (variable),73,7,0.2341418256,0.0812547215,0.3918014979,0.1359676833,9,18,126,8,134,0.001454714197,0
calibrated_snr,Calibrated SNR (variable),73,8,0.09054029953,0.0812547215,0.1515057162,0.1359676833,11,22,148,9,157,0.0007712164725,0
calibrated_snr,Calibrated SNR (variable),73,9,0.2292718026,0.0812547215,0.3836522393,0.1359676833,9,18,166,10,176,0.00143970182,0
calibrated_snr,Calibrated SNR (variable),73,10,0.09389225554,0.0812547215,0.1571147157,0.1359676833,11,22,188,11,199,0.0007899224013,0
calibrated_snr,Calibrated SNR (variable),73,11,0.2243631339,0.0812547215,0.3754383127,0.1359676833,9,18,206,12,218,0.001424069546,0
calibrated_snr,Calibrated SNR (variable),73,12,0.09737036494,0.0812547215,0.1629348142,0.1359676833,11,22,228,13,241,0.0008089355346,0
calibrated_snr,Calibrated SNR (variable),73,13,0.219421462,0.0812547215,0.3671691602,0.1359676833,9,18,246,14,260,0.00140783428,0
calibrated_snr,Calibrated SNR (variable),73,14,0.100972836,0.0812547215,0.1689630133,0.1359676833,11,22,268,15,283,0.0008282363164,0
calibrated_snr,Calibrated SNR (variable),73,15,0.2144524413,0.0812547215,0.3588542436,0.1359676833,9,18,286,16,302,0.001391014769,0
calibrated_snr,Calibrated SNR (variable),73,16,0.1046975988,0.0812547215,0.1751958494,0.1359676833,11,22,308,17,325,0.0008478042857,0
calibrated_snr,Calibrated SNR (variable),73,17,0.2094617363,0.0812547215,0.3505030416,0.1359676833,9,18,326,18,344,0.00137363146,0
calibrated_snr,Calibrated SNR (variable),73,18,0.1085423219,0.0812547215,0.1816294214,0.1359676833,11,22,348,19,367,0.0008676180736,0
calibrated_snr,Calibrated SNR (variable),73,19,0.2044550191,0.0812547215,0.3421250455,0.1359676833,9,18,366,20,386,0.001355706361,0
calibrated_snr,Calibrated SNR (variable),73,20,0.1125044305,0.0812547215,0.1882594204,0.1359676833,11,22,388,21,409,0.0008876554074,0
calibrated_magnitude,Calibrated magnitude (variable),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
calibrated_magnitude,Calibrated magnitude (variable),73,1,0.3076767985,0.3076767985,0.514851331,0.514851331,9,18,18,2,20,9.639730514e-05,0
calibrated_magnitude,Calibrated magnitude (variable),73,2,0.05130487428,0.05130487428,0.08585107144,0.08585107144,10,20,38,3,41,0.0005032276702,0
calibrated_magnitude,Calibrated magnitude (variable),73,3,0.3208538583,0.05130487428,0.5369011793,0.08585107144,11,22,60,4,64,0.001582877679,0
calibrated_magnitude,Calibrated magnitude (variable),73,4,0.0484843658,0.0484843658,0.08113137027,0.08113137027,10,20,80,5,85,0.0004637635502,0
calibrated_magnitude,Calibrated magnitude (variable),73,5,0.3338302444,0.0484843658,0.5586152303,0.08113137027,11,22,102,6,108,0.001601491251,0
calibrated_magnitude,Calibrated magnitude (variable),73,6,0.04648245682,0.04648245682,0.07778147353,0.07778147353,10,20,122,7,129,0.0004258975636,0
calibrated_magnitude,Calibrated magnitude (variable),73,7,0.3464419272,0.04648245682,0.5797190044,0.07778147353,11,22,144,8,152,0.001618985682,0
calibrated_magnitude,Calibrated magnitude (variable),73,8,0.04528176684,0.04528176684,0.07577229755,0.07577229755,10,20,164,9,173,0.0003900246243,0
calibrated_magnitude,Calibrated magnitude (variable),73,9,0.3577729777,0.04528176684,0.5986798311,0.07577229755,11,22,186,10,196,0.00164100228,0
calibrated_magnitude,Calibrated magnitude (variable),73,10,0.04478295367,0.04478295367,0.07493760794,0.07493760794,10,20,206,11,217,0.0003584540236,0
calibrated_magnitude,Calibrated magnitude (variable),73,11,0.2651472515,0.04478295367,0.4436844637,0.07493760794,11,22,228,12,240,0.001265474114,0
calibrated_magnitude,Calibrated magnitude (variable),73,12,0.07062081683,0.04478295367,0.1181734265,0.07493760794,11,22,250,13,263,0.0006619723028,0
calibrated_magnitude,Calibrated magnitude (variable),73,13,0.2650850117,0.04478295367,0.4435803147,0.07493760794,11,22,272,14,286,0.001473766525,0
calibrated_magnitude,Calibrated magnitude (variable),73,14,0.07058837601,0.04478295367,0.1181191416,0.07493760794,11,22,294,15,309,0.0006620243804,0
calibrated_magnitude,Calibrated magnitude (variable),73,15,0.2650221565,0.04478295367,0.4434751358,0.07493760794,11,22,316,16,332,0.001473623258,0
calibrated_magnitude,Calibrated magnitude (variable),73,16,0.07055561607,0.04478295367,0.1180643227,0.07493760794,11,22,338,17,355,0.000662076766,0
calibrated_magnitude,Calibrated magnitude (variable),73,17,0.264958679,0.04478295367,0.4433689157,0.07493760794,11,22,360,18,378,0.001473477899,0
calibrated_magnitude,Calibrated magnitude (variable),73,18,0.0705225335,0.04478295367,0.118008964,0.07493760794,11,22,382,19,401,0.0006621294624,0
calibrated_magnitude,Calibrated magnitude (variable),73,19,0.2648945725,0.04478295367,0.4432616429,0.07493760794,11,22,404,20,424,0.001473330425,0
calibrated_magnitude,Calibrated magnitude (variable),73,20,0.07048912478,0.04478295367,0.1179530595,0.07493760794,11,22,426,21,447,0.0006621824729,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,0,0.5976031915,0.5976031915,1,1,0,0,0,1,1,,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,1,0.2067801066,0.2067801066,0.3460157335,0.3460157335,11,22,22,2,24,0.0001133181611,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,2,0.1096414291,0.1096414291,0.1834686137,0.1834686137,11,22,44,3,47,0.0008837726299,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,3,0.2067546031,0.1096414291,0.3459730572,0.1834686137,11,22,66,4,70,0.001294566874,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,4,0.1096209991,0.1096209991,0.1834344272,0.1834344272,11,22,88,5,93,0.0008837762916,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,5,0.2067288912,0.1096209991,0.3459300322,0.1834344272,11,22,110,6,116,0.001294531962,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,6,0.1096004065,0.1096004065,0.1833999685,0.1833999685,11,22,132,7,139,0.0008837798501,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,7,0.206702969,0.1096004065,0.3458866551,0.1833999685,11,22,154,8,162,0.001294496513,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,8,0.1095796495,0.1095796495,0.1833652348,0.1833652348,11,22,176,9,185,0.0008837833045,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,9,0.2066768342,0.1095796495,0.3458429225,0.1833652348,11,22,198,10,208,0.001294460521,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,10,0.1095587267,0.1095587267,0.1833302236,0.1833302236,11,22,220,11,231,0.0008837866539,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,11,0.206650485,0.1095587267,0.345798831,0.1833302236,11,22,242,12,254,0.00129442398,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,12,0.1095376365,0.1095376365,0.1832949323,0.1832949323,11,22,264,13,277,0.000883789897,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,13,0.2066239191,0.1095376365,0.345754377,0.1832949323,11,22,286,14,300,0.001294386884,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,14,0.1095163773,0.1095163773,0.1832593581,0.1832593581,11,22,308,15,323,0.000883793033,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,15,0.2065971346,0.1095163773,0.345709557,0.1832593581,11,22,330,16,346,0.001294349229,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,16,0.1094949474,0.1094949474,0.1832234984,0.1832234984,11,22,352,17,369,0.0008837960607,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,17,0.2065701291,0.1094949474,0.3456643674,0.1832234984,11,22,374,18,392,0.001294311008,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,18,0.1094733452,0.1094733452,0.1831873504,0.1831873504,11,22,396,19,415,0.0008837989792,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,19,0.2065429007,0.1094733452,0.3456188046,0.1831873504,11,22,418,20,438,0.001294272215,0
calibrated_sign_abstain,Sign: abstain (complete FD),73,20,0.1094515692,0.1094515692,0.1831509114,0.1831509114,11,22,440,21,461,0.0008838017873,0
all_autodiff,All autodiff,30,0,0.8578592008,0.8578592008,1,1,0,0,0,1,1,,0
all_autodiff,All autodiff,30,1,0.7516468823,0.7516468823,0.8761891014,0.8761891014,0,0,0,2,2,,0
all_autodiff,All autodiff,30,2,0.5135127599,0.5135127599,0.5985979511,0.5985979511,0,0,0,3,3,,0
all_autodiff,All autodiff,30,3,0.1217090706,0.1217090706,0.1418753456,0.1418753456,0,0,0,4,4,,0
all_autodiff,All autodiff,30,4,0.105829356,0.105829356,0.1233644821,0.1233644821,0,0,0,5,5,,0
all_autodiff,All autodiff,30,5,0.09179676337,0.09179676337,0.1070067947,0.1070067947,0,0,0,6,6,,0
all_autodiff,All autodiff,30,6,0.1061862466,0.09179676337,0.1237805067,0.1070067947,0,0,0,7,7,,0
all_autodiff,All autodiff,30,7,0.1002365105,0.09179676337,0.1168449442,0.1070067947,0,0,0,8,8,,0
all_autodiff,All autodiff,30,8,0.1081111469,0.09179676337,0.1260243485,0.1070067947,0,0,0,9,9,,0
all_autodiff,All autodiff,30,9,0.1035558772,0.09179676337,0.120714305,0.1070067947,0,0,0,10,10,,0
all_autodiff,All autodiff,30,10,0.1082441534,0.09179676337,0.1261793932,0.1070067947,0,0,0,11,11,,0
all_autodiff,All autodiff,30,11,0.1027975137,0.09179676337,0.1198302863,0.1070067947,0,0,0,12,12,,0
all_autodiff,All autodiff,30,12,0.1060165719,0.09179676337,0.1235827183,0.1070067947,0,0,0,13,13,,0
all_autodiff,All autodiff,30,13,0.09845150579,0.09179676337,0.1147641777,0.1070067947,0,0,0,14,14,,0
all_autodiff,All autodiff,30,14,0.1021055504,0.09179676337,0.11902367,0.1070067947,0,0,0,15,15,,0
all_autodiff,All autodiff,30,15,0.09075956942,0.09075956942,0.1057977455,0.1057977455,0,0,0,16,16,,0
all_autodiff,All autodiff,30,16,0.09848217323,0.09075956942,0.1147999265,0.1057977455,0,0,0,17,17,,0
all_autodiff,All autodiff,30,17,0.07904981671,0.07904981671,0.09214777511,0.09214777511,0,0,0,18,18,,0
all_autodiff,All autodiff,30,18,0.1001305274,0.07904981671,0.1167214005,0.09214777511,0,0,0,19,19,,0
all_autodiff,All autodiff,30,19,0.06076975194,0.06076975194,0.07083884148,0.07083884148,0,0,0,20,20,,0
all_autodiff,All autodiff,30,20,0.1213709248,0.06076975194,0.1414811716,0.07083884148,0,0,0,21,21,,0
complete_fd,Complete central FD,30,0,0.8578592008,0.8578592008,1,1,0,0,0,1,1,,0
complete_fd,Complete central FD,30,1,0.7493070691,0.7493070691,0.8734615988,0.8734615988,11,22,22,2,24,0.0001808001507,0
